FY,Month Grouping,Month (abbv),Region,Field Office,State,Port of Entry,Mode of Transportation,Measure Name,Category,Count
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,MS,"GULFPORT, MS (1902)",Air,Travelers,Air,3
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"CHATTANOOGA, TN (2008)",Air,Conveyances,Air,17
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"CHATTANOOGA, TN (2008)",Air,Travelers,Air,101
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"MEMPHIS, TN (2006)",Air,Conveyances,Air,15
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"MEMPHIS, TN (2006)",Air,Travelers,Air,81
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"NASHVILLE, TN (2007)",Air,Conveyances,Air,78
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,"NASHVILLE, TN (2007)",Air,Travelers,Air,2547
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,PORT OF TRI-CITIES (2027),Air,Conveyances,Air,1
2022,FYTD,APR,Coastal/Interior,NEW ORLEANS,TN,PORT OF TRI-CITIES (2027),Air,Travelers,Air,6
2022,FYTD,APR,Coastal/Interior,NEW YORK,NJ,"MORRISTOWN AIRPORT, NJ (4681)",Air,Conveyances,Air,34
2022,FYTD,APR,Coastal/Interior,NEW YORK,NJ,"MORRISTOWN AIRPORT, NJ (4681)",Air,Travelers,Air,234
2022,FYTD,APR,Coastal/Interior,NEW YORK,NJ,NEW YORK/NEWARK AREA (4601),Air,Conveyances,Air,3529
2022,FYTD,APR,Coastal/Interior,NEW YORK,NJ,NEW YORK/NEWARK AREA (4601),Air,Travelers,Air,470975
2022,FYTD,APR,Coastal/Interior,NEW YORK,NY,JOHN F KENNEDY AIRPORT (4701),Air,Conveyances,Air,5821
2022,FYTD,APR,Coastal/Interior,NEW YORK,NY,JOHN F KENNEDY AIRPORT (4701),Air,Travelers,Air,1079014
2022,FYTD,APR,Coastal/Interior,NEW YORK,NY,"NEW YORK, NY (1001)",Air,Conveyances,Air,267
2022,FYTD,APR,Coastal/Interior,NEW YORK,NY,"NEW YORK, NY (1001)",Air,Travelers,Air,1596
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,FRESNO YOSEMITE AIRPORT (2882),Air,Conveyances,Air,98
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,FRESNO YOSEMITE AIRPORT (2882),Air,Travelers,Air,13727
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,"OAKLAND, CA (2811)",Air,Conveyances,Air,96
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,"OAKLAND, CA (2811)",Air,Travelers,Air,14059
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SACRAMENTO INT AIRPORT (2835),Air,Conveyances,Air,106
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SACRAMENTO INT AIRPORT (2835),Air,Travelers,Air,15891
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SAN FRANCISCO INTL AIRPT (2801),Air,Conveyances,Air,1732
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SAN FRANCISCO INTL AIRPT (2801),Air,Travelers,Air,328586
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,"SAN FRANCISCO, CA (2809)",Air,Conveyances,Air,26
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,"SAN FRANCISCO, CA (2809)",Air,Travelers,Air,147
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SAN JOSE INTL AIRPORT (2834),Air,Conveyances,Air,238
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,CA,SAN JOSE INTL AIRPORT (2834),Air,Travelers,Air,24915
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,GU,GUAM (3207),Air,Conveyances,Air,215
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,GU,GUAM (3207),Air,Travelers,Air,25589
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,"HILO, HI (3202)",Air,Conveyances,Air,1
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,"HILO, HI (3202)",Air,Travelers,Air,2
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,HONOLULU INTL AIRPRT (3205),Air,Conveyances,Air,347
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,HONOLULU INTL AIRPRT (3205),Air,Travelers,Air,39415
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,"KAHULUI, HI (3203)",Air,Conveyances,Air,6
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,"KAHULUI, HI (3203)",Air,Travelers,Air,37
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,KONA HI (3206),Air,Conveyances,Air,12
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,HI,KONA HI (3206),Air,Travelers,Air,55
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,MP,ROTA (3213),Air,Conveyances,Air,1
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,MP,ROTA (3213),Air,Travelers,Air,3
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,MP,SAIPAN (3211),Air,Conveyances,Air,95
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,MP,SAIPAN (3211),Air,Travelers,Air,8890
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,NV,"RENO, NV (2833)",Air,Conveyances,Air,31
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,NV,"RENO, NV (2833)",Air,Travelers,Air,2570
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,UT,"SALT LAKE CITY, UT (3303)",Air,Conveyances,Air,264
2022,FYTD,APR,Coastal/Interior,SAN FRANCISCO,UT,"SALT LAKE CITY, UT (3303)",Air,Travelers,Air,42369
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"AGUADILLA, PR (4901)",Air,Conveyances,Air,208
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"AGUADILLA, PR (4901)",Air,Travelers,Air,494
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"FAJARDO, PR (4904)",Air,Conveyances,Air,15
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"FAJARDO, PR (4904)",Air,Travelers,Air,37
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,SAN JUAN INTL AIRPORT (4913),Air,Conveyances,Air,1567
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,SAN JUAN INTL AIRPORT (4913),Air,Travelers,Air,35695
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Air,Conveyances,Air,173
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Air,Travelers,Air,718
2022,FYTD,APR,Coastal/Interior,SAN JUAN,PR,"SAN JUAN, PR (4909)",Land,Conveyances,Passenger Vehicles,451
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,"CHARLOTTE AMALIE, VI (5101)",Air,Conveyances,Air,253
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,"CHARLOTTE AMALIE, VI (5101)",Air,Travelers,Air,1773
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,"CHRISTIANSTED, VI (5104)",Air,Conveyances,Air,42
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,"CHRISTIANSTED, VI (5104)",Air,Travelers,Air,286
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,ST. CROIX (PRE-INSPECTION) (7404),Air,Conveyances,Air,302
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,ST. CROIX (PRE-INSPECTION) (7404),Air,Travelers,Air,17725
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,ST. THOMAS (PRE-INSPECTION) (7401),Air,Conveyances,Air,857
2022,FYTD,APR,Coastal/Interior,SAN JUAN,VI,ST. THOMAS (PRE-INSPECTION) (7401),Air,Travelers,Air,73226
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,DAYTONA BEACH INT'L AIRP (1884),Air,Conveyances,Air,28
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,DAYTONA BEACH INT'L AIRP (1884),Air,Travelers,Air,139
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,FORT MYERS (1822),Air,Conveyances,Air,48
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,FORT MYERS (1822),Air,Travelers,Air,2828
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"JACKSONVILLE, FL (1803)",Air,Conveyances,Air,80
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"JACKSONVILLE, FL (1803)",Air,Travelers,Air,450
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,MELBOURNE REG AIRPORT (1885),Air,Conveyances,Air,87
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,MELBOURNE REG AIRPORT (1885),Air,Travelers,Air,10264
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,NAPLES MUNICIPAL AIRPORT (USER FEE) (1880),Air,Conveyances,Air,214
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,NAPLES MUNICIPAL AIRPORT (USER FEE) (1880),Air,Travelers,Air,1156
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,NOT ACTIVE (1881),Air,Conveyances,Air,9
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,NOT ACTIVE (1881),Air,Travelers,Air,68
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ORLANDO EXECUTIVE AIRPT (1888),Air,Conveyances,Air,46
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ORLANDO EXECUTIVE AIRPT (1888),Air,Travelers,Air,211
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ORLANDO SANFORD AIRPORT (1809),Air,Conveyances,Air,51
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ORLANDO SANFORD AIRPORT (1809),Air,Travelers,Air,2564
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"ORLANDO, FL (1808)",Air,Conveyances,Air,1259
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"ORLANDO, FL (1808)",Air,Travelers,Air,189622
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"PENSACOLA, FL (1819)",Air,Conveyances,Air,8
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"PENSACOLA, FL (1819)",Air,Travelers,Air,64
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,SARASOTA BRADENTON AIRPT (1883),Air,Conveyances,Air,72
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,SARASOTA BRADENTON AIRPT (1883),Air,Travelers,Air,394
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ST AUGUSTINE ARPT UFA (1889),Air,Conveyances,Air,77
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,ST AUGUSTINE ARPT UFA (1889),Air,Travelers,Air,386
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"ST. PETERSBURG, FL (1814)",Air,Conveyances,Air,46
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"ST. PETERSBURG, FL (1814)",Air,Travelers,Air,1534
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"TAMPA, FL (1801)",Air,Conveyances,Air,309
2022,FYTD,APR,Coastal/Interior,TAMPA,FL,"TAMPA, FL (1801)",Air,Travelers,Air,25841
2022,FYTD,APR,Northern Border,BOSTON,CT,"HARTFORD, CT (0411)",Air,Conveyances,Air,76
2022,FYTD,APR,Northern Border,BOSTON,CT,"HARTFORD, CT (0411)",Air,Travelers,Air,5742
2022,FYTD,APR,Northern Border,BOSTON,CT,"NEW HAVEN, CT (0412)",Air,Conveyances,Air,6
2022,FYTD,APR,Northern Border,BOSTON,CT,"NEW HAVEN, CT (0412)",Air,Travelers,Air,21
2022,FYTD,APR,Northern Border,BOSTON,CT,"NEW LONDON, CT (0413)",Air,Conveyances,Air,2
2022,FYTD,APR,Northern Border,BOSTON,CT,"NEW LONDON, CT (0413)",Air,Travelers,Air,4
2022,FYTD,APR,Northern Border,BOSTON,MA,"GLOUCESTER, MA (0404)",Air,Conveyances,Air,3
2022,FYTD,APR,Northern Border,BOSTON,MA,"GLOUCESTER, MA (0404)",Air,Travelers,Air,14
2022,FYTD,APR,Northern Border,BOSTON,MA,HANSCOM USER FEE AIRPORT (0481),Air,Conveyances,Air,146
2022,FYTD,APR,Northern Border,BOSTON,MA,HANSCOM USER FEE AIRPORT (0481),Air,Travelers,Air,947
2022,FYTD,APR,Northern Border,BOSTON,MA,"LOGAN AIRPORT, MA (0417)",Air,Conveyances,Air,1206
2022,FYTD,APR,Northern Border,BOSTON,MA,"LOGAN AIRPORT, MA (0417)",Air,Travelers,Air,182420
2022,FYTD,APR,Northern Border,BOSTON,MA,"WORCESTER, MA (0403)",Air,Conveyances,Air,1
2022,FYTD,APR,Northern Border,BOSTON,MA,"WORCESTER, MA (0403)",Air,Travelers,Air,6
2022,FYTD,APR,Northern Border,BOSTON,ME,"BANGOR, ME (0102)",Air,Conveyances,Air,178
2022,FYTD,APR,Northern Border,BOSTON,ME,"BANGOR, ME (0102)",Air,Travelers,Air,886
2022,FYTD,APR,Northern Border,BOSTON,ME,"BELFAST, ME (0132)",Land,Travelers,Pedestrians,8
2022,FYTD,APR,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Conveyances,Passenger Vehicles,1113
2022,FYTD,APR,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Conveyances,Trucks,364
2022,FYTD,APR,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Passenger Vehicles,1868
2022,FYTD,APR,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Pedestrians,5
2022,FYTD,APR,Northern Border,BOSTON,ME,"BRIDGEWATER, ME (0127)",Land,Travelers,Trucks,346
2022,FYTD,APR,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Conveyances,Passenger Vehicles,21091
2022,FYTD,APR,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Conveyances,Trucks,4895
2022,FYTD,APR,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Passenger Vehicles,34941
2022,FYTD,APR,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Pedestrians,656
2022,FYTD,APR,Northern Border,BOSTON,ME,"CALAIS, ME (0115)",Land,Travelers,Trucks,5049
2022,FYTD,APR,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Conveyances,Passenger Vehicles,6522
2022,FYTD,APR,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Conveyances,Trucks,114
2022,FYTD,APR,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Passenger Vehicles,9317
2022,FYTD,APR,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Pedestrians,54
2022,FYTD,APR,Northern Border,BOSTON,ME,"EASTPORT, ME (0103)",Land,Travelers,Trucks,139
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Air,Conveyances,Air,3
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Air,Travelers,Air,21
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Conveyances,Passenger Vehicles,3234
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Conveyances,Trucks,401
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Passenger Vehicles,5309
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Pedestrians,24
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT FAIRFIELD, ME (0107)",Land,Travelers,Trucks,400
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Conveyances,Passenger Vehicles,2463
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Conveyances,Trucks,937
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Passenger Vehicles,3550
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Pedestrians,19
2022,FYTD,APR,Northern Border,BOSTON,ME,"FORT KENT, ME (0110)",Land,Travelers,Trucks,934
2022,FYTD,APR,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Conveyances,Passenger Vehicles,7722
2022,FYTD,APR,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Conveyances,Trucks,7377
2022,FYTD,APR,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Passenger Vehicles,14882
2022,FYTD,APR,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Pedestrians,692
2022,FYTD,APR,Northern Border,BOSTON,ME,"HOULTON, ME (0106)",Land,Travelers,Trucks,7790
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Air,Conveyances,Air,1
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Air,Travelers,Air,2
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Conveyances,Passenger Vehicles,4324
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Conveyances,Trucks,4613
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Passenger Vehicles,7669
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Pedestrians,309
2022,FYTD,APR,Northern Border,BOSTON,ME,"JACKMAN, ME (0104)",Land,Travelers,Trucks,4657
2022,FYTD,APR,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Conveyances,Passenger Vehicles,258
2022,FYTD,APR,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Conveyances,Trucks,12
2022,FYTD,APR,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Passenger Vehicles,350
2022,FYTD,APR,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Pedestrians,1
2022,FYTD,APR,Northern Border,BOSTON,ME,"LIMESTONE, ME (0118)",Land,Travelers,Trucks,12
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Air,Conveyances,Air,1
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Air,Travelers,Air,3
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Conveyances,Passenger Vehicles,7768
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Conveyances,Trucks,116
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Passenger Vehicles,10964
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Pedestrians,50
2022,FYTD,APR,Northern Border,BOSTON,ME,"MADAWASKA, ME (0109)",Land,Travelers,Trucks,111
2022,FYTD,APR,Northern Border,BOSTON,ME,"PORTLAND, ME (0101)",Air,Conveyances,Air,10
2022,FYTD,APR,Northern Border,BOSTON,ME,"PORTLAND, ME (0101)",Air,Travelers,Air,44
2022,FYTD,APR,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Conveyances,Passenger Vehicles,3425
2022,FYTD,APR,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Conveyances,Trucks,1535
2022,FYTD,APR,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Passenger Vehicles,5209
2022,FYTD,APR,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Pedestrians,141
2022,FYTD,APR,Northern Border,BOSTON,ME,"VAN BUREN, ME (0108)",Land,Travelers,Trucks,1547
2022,FYTD,APR,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Conveyances,Passenger Vehicles,519
2022,FYTD,APR,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Conveyances,Trucks,74
2022,FYTD,APR,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Passenger Vehicles,787
2022,FYTD,APR,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Pedestrians,6
2022,FYTD,APR,Northern Border,BOSTON,ME,"VANCEBORO, ME (0105)",Land,Travelers,Trucks,73
2022,FYTD,APR,Northern Border,BOSTON,NH,MANCHESTER AIRPORT (0182),Air,Conveyances,Air,9
2022,FYTD,APR,Northern Border,BOSTON,NH,MANCHESTER AIRPORT (0182),Air,Travelers,Air,38
2022,FYTD,APR,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Conveyances,Air,33
2022,FYTD,APR,Northern Border,BOSTON,NH,"PORTSMOUTH, NH (0131)",Air,Travelers,Air,383
2022,FYTD,APR,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Conveyances,Air,23
2022,FYTD,APR,Northern Border,BOSTON,RI,"PROVIDENCE, RI (0502)",Air,Travelers,Air,399
2022,FYTD,APR,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Passenger Vehicles,1498
2022,FYTD,APR,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Conveyances,Trucks,657
2022,FYTD,APR,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Passenger Vehicles,2651
2022,FYTD,APR,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Pedestrians,70
2022,FYTD,APR,Northern Border,BOSTON,VT,"BEECHER FALLS, VT (0206)",Land,Travelers,Trucks,656
2022,FYTD,APR,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Conveyances,Air,45
2022,FYTD,APR,Northern Border,BOSTON,VT,"BURLINGTON, VT (0207)",Air,Travelers,Air,137
2022,FYTD,APR,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Passenger Vehicles,15263
2022,FYTD,APR,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Conveyances,Trucks,7129
2022,FYTD,APR,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Passenger Vehicles,29106
2022,FYTD,APR,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Pedestrians,1488
2022,FYTD,APR,Northern Border,BOSTON,VT,"DERBY LINE, VT (0209)",Land,Travelers,Trucks,7254
2022,FYTD,APR,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Passenger Vehicles,22327
2022,FYTD,APR,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Conveyances,Trucks,8376
2022,FYTD,APR,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Passenger Vehicles,47491
2022,FYTD,APR,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Pedestrians,3791
2022,FYTD,APR,Northern Border,BOSTON,VT,HIGHGATE SPRINGS/ALBURG (0212),Land,Travelers,Trucks,8444
2022,FYTD,APR,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Passenger Vehicles,361
2022,FYTD,APR,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Conveyances,Trucks,509
2022,FYTD,APR,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Passenger Vehicles,560
2022,FYTD,APR,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Pedestrians,3
2022,FYTD,APR,Northern Border,BOSTON,VT,"NORTON, VT (0211)",Land,Travelers,Trucks,510
2022,FYTD,APR,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Passenger Vehicles,2689
2022,FYTD,APR,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Conveyances,Trucks,279
2022,FYTD,APR,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Passenger Vehicles,4807
2022,FYTD,APR,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Pedestrians,98
2022,FYTD,APR,Northern Border,BOSTON,VT,"RICHFORD, VT (0203)",Land,Travelers,Trucks,276
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Conveyances,Air,28
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALBANY, NY (1002)",Air,Travelers,Air,103
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Air,Conveyances,Air,4
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Air,Travelers,Air,13
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Passenger Vehicles,24077
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Conveyances,Trucks,16260
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Passenger Vehicles,51072
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Pedestrians,1826
2022,FYTD,APR,Northern Border,BUFFALO,NY,"ALEXANDRIA BAY, NY (0708)",Land,Travelers,Trucks,16874
2022,FYTD,APR,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Conveyances,Air,3
2022,FYTD,APR,Northern Border,BUFFALO,NY,BINGHAMTON REGIONAL AIRP (0981),Air,Travelers,Air,18
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Air,Conveyances,Air,105
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Air,Travelers,Air,1568
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Conveyances,Passenger Vehicles,189731
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Conveyances,Trucks,74923
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Passenger Vehicles,394748
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Pedestrians,30509
2022,FYTD,APR,Northern Border,BUFFALO,NY,BUFFALO-NIAGARA FALLS NY (0901),Land,Travelers,Trucks,78682
2022,FYTD,APR,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Conveyances,Passenger Vehicles,45918
2022,FYTD,APR,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Conveyances,Trucks,22698
2022,FYTD,APR,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Travelers,Passenger Vehicles,104140
2022,FYTD,APR,Northern Border,BUFFALO,NY,CHAMPLAIN-ROUSES POINT (0712),Land,Travelers,Pedestrians,10740
